,location,city,country,utc,weekday,local,parameter,value,unit,latitude,longitude,attribution
3328,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T17:45:00Z,5,2020-02-27T23:15:00+05:30,o3,22.89,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3329,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T17:00:00Z,5,2020-02-27T22:30:00+05:30,o3,37.83,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3330,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T16:45:00Z,5,2020-02-27T22:15:00+05:30,o3,42.26,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3331,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T16:15:00Z,5,2020-02-27T21:45:00+05:30,o3,43.18,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3332,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T15:45:00Z,5,2020-02-27T21:15:00+05:30,o3,46.22,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3333,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T15:30:00Z,5,2020-02-27T21:00:00+05:30,o3,43.9,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3334,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T14:45:00Z,5,2020-02-27T20:15:00+05:30,o3,42.9,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3335,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T14:30:00Z,5,2020-02-27T20:00:00+05:30,o3,42.83,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3336,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T14:00:00Z,5,2020-02-27T19:30:00+05:30,o3,37.04,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3337,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T13:45:00Z,5,2020-02-27T19:15:00+05:30,o3,44.86,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3338,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T13:30:00Z,5,2020-02-27T19:00:00+05:30,o3,46.28,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3339,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T13:15:00Z,5,2020-02-27T18:45:00+05:30,o3,42.94,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3340,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T12:45:00Z,5,2020-02-27T18:15:00+05:30,o3,40.89,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3341,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T12:30:00Z,5,2020-02-27T18:00:00+05:30,o3,42.71,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3342,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T12:00:00Z,5,2020-02-27T17:30:00+05:30,o3,42.73,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3343,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T11:00:00Z,5,2020-02-27T16:30:00+05:30,o3,40.4,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3344,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T10:15:00Z,5,2020-02-27T15:45:00+05:30,o3,48.94,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3345,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T09:45:00Z,5,2020-02-27T15:15:00+05:30,o3,43.75,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3346,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T09:30:00Z,5,2020-02-27T15:00:00+05:30,o3,44.43,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3347,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T09:00:00Z,5,2020-02-27T14:30:00+05:30,o3,39.49,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3348,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T08:30:00Z,5,2020-02-27T14:00:00+05:30,o3,38.3,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3349,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T08:15:00Z,5,2020-02-27T13:45:00+05:30,o3,39.81,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3350,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T08:00:00Z,5,2020-02-27T13:30:00+05:30,o3,39.49,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3351,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T07:00:00Z,5,2020-02-27T12:30:00+05:30,o3,37.24,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3352,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T06:45:00Z,5,2020-02-27T12:15:00+05:30,o3,39.59,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3353,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T06:30:00Z,5,2020-02-27T12:00:00+05:30,o3,37.67,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3354,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T06:15:00Z,5,2020-02-27T11:45:00+05:30,o3,33.24,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3355,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T06:00:00Z,5,2020-02-27T11:30:00+05:30,o3,38.63,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3356,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T05:45:00Z,5,2020-02-27T11:15:00+05:30,o3,26.58,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3357,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T05:00:00Z,5,2020-02-27T10:30:00+05:30,o3,29.97,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3358,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T04:45:00Z,5,2020-02-27T10:15:00+05:30,o3,33.61,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3359,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T04:00:00Z,5,2020-02-27T09:30:00+05:30,o3,29.95,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3360,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T03:30:00Z,5,2020-02-27T09:00:00+05:30,o3,27.34,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3361,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T03:00:00Z,5,2020-02-27T08:30:00+05:30,o3,21.85,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3362,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T02:45:00Z,5,2020-02-27T08:15:00+05:30,o3,22.93,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3363,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T02:30:00Z,5,2020-02-27T08:00:00+05:30,o3,29.58,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3364,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T02:15:00Z,5,2020-02-27T07:45:00+05:30,o3,24.62,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3365,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T01:30:00Z,5,2020-02-27T07:00:00+05:30,o3,26.07,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3366,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T01:15:00Z,5,2020-02-27T06:45:00+05:30,o3,26.5,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3367,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-27T01:00:00Z,5,2020-02-27T06:30:00+05:30,o3,25.6,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3368,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T23:45:00Z,5,2020-02-27T05:15:00+05:30,o3,27.13,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3369,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T23:30:00Z,5,2020-02-27T05:00:00+05:30,o3,27.34,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3370,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T22:15:00Z,5,2020-02-27T03:45:00+05:30,o3,24.5,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3371,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T22:00:00Z,5,2020-02-27T03:30:00+05:30,o3,26.73,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3372,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T20:45:00Z,5,2020-02-27T02:15:00+05:30,o3,25.62,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3373,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T20:00:00Z,5,2020-02-27T01:30:00+05:30,o3,23.03,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3374,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T19:45:00Z,5,2020-02-27T01:15:00+05:30,o3,25.85,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3375,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T18:45:00Z,5,2020-02-27T00:15:00+05:30,o3,27.26,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3376,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T18:30:00Z,5,2020-02-27T00:00:00+05:30,o3,31.28,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3377,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T18:15:00Z,4,2020-02-26T23:45:00+05:30,o3,24.52,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3378,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T17:45:00Z,4,2020-02-26T23:15:00+05:30,o3,26.05,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3379,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T17:15:00Z,4,2020-02-26T22:45:00+05:30,o3,28.62,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3380,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T17:00:00Z,4,2020-02-26T22:30:00+05:30,o3,35.79,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3381,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T16:45:00Z,4,2020-02-26T22:15:00+05:30,o3,34.99,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3382,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T15:00:00Z,4,2020-02-26T20:30:00+05:30,o3,33.16,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3383,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T14:45:00Z,4,2020-02-26T20:15:00+05:30,o3,30.34,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3384,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T14:30:00Z,4,2020-02-26T20:00:00+05:30,o3,30.46,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3385,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T14:15:00Z,4,2020-02-26T19:45:00+05:30,o3,40.59,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3386,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T13:15:00Z,4,2020-02-26T18:45:00+05:30,o3,35.89,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3387,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T12:30:00Z,4,2020-02-26T18:00:00+05:30,o3,42.34,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3388,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T12:15:00Z,4,2020-02-26T17:45:00+05:30,o3,37.93,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3389,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T11:45:00Z,4,2020-02-26T17:15:00+05:30,o3,46.94,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3390,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T11:30:00Z,4,2020-02-26T17:00:00+05:30,o3,44.14,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3391,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T11:15:00Z,4,2020-02-26T16:45:00+05:30,o3,43.1,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3392,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T10:45:00Z,4,2020-02-26T16:15:00+05:30,o3,43.75,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3393,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T10:15:00Z,4,2020-02-26T15:45:00+05:30,o3,44.98,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3394,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T09:45:00Z,4,2020-02-26T15:15:00+05:30,o3,43.75,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3395,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T09:30:00Z,4,2020-02-26T15:00:00+05:30,o3,45.06,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3396,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T09:15:00Z,4,2020-02-26T14:45:00+05:30,o3,44.45,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3397,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T09:00:00Z,4,2020-02-26T14:30:00+05:30,o3,46.8,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3398,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T08:30:00Z,4,2020-02-26T14:00:00+05:30,o3,43.18,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3399,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T08:15:00Z,4,2020-02-26T13:45:00+05:30,o3,42.81,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3400,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T07:30:00Z,4,2020-02-26T13:00:00+05:30,o3,44.39,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3401,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T07:15:00Z,4,2020-02-26T12:45:00+05:30,o3,42.24,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3402,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T07:00:00Z,4,2020-02-26T12:30:00+05:30,o3,45.04,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3403,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T05:45:00Z,4,2020-02-26T11:15:00+05:30,o3,29.44,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3404,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T05:15:00Z,4,2020-02-26T10:45:00+05:30,o3,31.6,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3405,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T05:00:00Z,4,2020-02-26T10:30:00+05:30,o3,32.09,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3406,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T04:45:00Z,4,2020-02-26T10:15:00+05:30,o3,36.46,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3407,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T04:30:00Z,4,2020-02-26T10:00:00+05:30,o3,35.18,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3408,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T04:00:00Z,4,2020-02-26T09:30:00+05:30,o3,36.79,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3409,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T03:15:00Z,4,2020-02-26T08:45:00+05:30,o3,31.67,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3410,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T03:00:00Z,4,2020-02-26T08:30:00+05:30,o3,32.77,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3411,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T00:45:00Z,4,2020-02-26T06:15:00+05:30,o3,32.63,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3412,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T00:15:00Z,4,2020-02-26T05:45:00+05:30,o3,33.3,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3413,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-26T00:00:00Z,4,2020-02-26T05:30:00+05:30,o3,30.34,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3414,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T23:45:00Z,4,2020-02-26T05:15:00+05:30,o3,30.77,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3415,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T23:30:00Z,4,2020-02-26T05:00:00+05:30,o3,27.97,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
